TGEAPCET-2024 LAST RANK STATEMENT FIRST PHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),69071,69071,148019,163517,98153,98153,115300,115300,92551,92551,131005,158777,167303,167303,170216,173318,86643,88753,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,78470,78470,146453,146453,103773,103773,103256,103256,99772,99772,104821,104821,165515,165515,166644,166644,102050,102050,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86280,86280,154127,154127,127340,127340,86280,91290,116379,116379,136691,136691,168026,169480,129827,168342,120575,126769,68000,JNTUH
SIEI,SIDDHARTHA INSTT OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,112978,112978,129454,175866,173412,178082,112978,112978,164711,178435,173703,178544,173864,174724,170332,174083,112978,112978,68000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,96963,96963,96963,146681,137748,144585,96963,96963,134203,134203,96963,96963,174077,174077,172428,172788,112718,113270,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),53592,58114,121549,121549,84550,84550,53592,58114,73947,76912,107180,107180,124033,124033,78831,78831,56543,63572,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),57948,57948,120789,131118,77576,77576,64987,64987,77143,79200,114159,114159,116895,117528,157079,157079,69278,69278,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,44624,47134,101723,101723,70057,70057,130639,130639,59381,59381,81613,158725,104147,105971,121838,132282,62563,62563,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),56919,56919,109720,129000,84119,84119,74678,76688,74351,75143,109865,150578,133841,133841,151644,166338,67690,76522,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),66783,77601,139386,151427,94969,99466,66783,77601,77488,94637,74282,77601,150082,155125,166409,168103,78749,78749,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,CSW,COMPUTER ENGINEERING(SOFTWARE ENGINEERING),76860,76860,137057,159938,101185,105788,76860,76860,90819,102303,139086,142898,163188,163188,165438,168181,88243,88243,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,61344,62870,121312,131422,91115,98611,61344,62870,82285,82285,145022,145022,140635,140635,156427,156427,88724,88724,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,83860,87525,145575,164258,127261,127261,83860,87525,98944,98944,128551,128551,168522,170761,116512,167437,83860,149616,80000,JNTUH
SISG,SIDDHARTHA INSTT OF TECHNOLOGY AND SCIENCES (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,61632,138831,155029,155029,153309,156533,61632,138831,142653,142653,61632,164469,172113,174426,175952,175952,138083,138831,80000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),60989,69981,138297,144470,91218,91218,60989,87241,89904,89904,158877,159745,167242,168845,171823,178337,81265,81265,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,56375,56375,109298,126410,79120,79120,76742,76742,76557,76557,111105,131841,149335,158682,163457,175867,76074,76074,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),67675,67675,128609,137848,91545,91545,71480,71480,84003,85757,152767,156732,165636,166627,172814,174128,81213,81213,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,66778,67794,120927,159891,101325,104295,66778,106775,96327,103856,128633,128633,168793,172104,166996,176281,87415,88888,72000,JNTUH
SMSK,SAMSKRUTHI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115886,115886,150218,150218,143690,155695,115886,115886,120873,128967,115886,115886,172594,175908,175748,180397,115886,139253,72000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,46623,60862,106349,141842,87256,87256,46623,60862,67908,67908,102509,102509,116358,151324,120461,130923,80912,86139,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),11141,12628,28247,32175,16701,16701,51391,51391,16529,18280,29342,53222,49531,49531,48469,69922,12906,13163,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),12007,12007,31351,31961,17462,17945,12007,55884,16479,18060,33376,49264,46807,48118,54606,68199,12380,12380,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,9497,10202,27216,29503,14650,15044,39777,47124,13331,15462,26936,30037,40896,40896,43630,47850,11147,11211,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),10661,11476,30105,30105,16189,17476,43075,43075,14929,17345,28273,44128,45375,46191,50006,56873,11693,11898,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19763,19763,53148,53148,28502,28502,66649,95099,25971,26476,60894,77858,73901,73901,70507,98021,22511,22511,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,27690,27690,55819,67076,42234,49336,27690,27690,39897,43175,74450,74450,89854,114497,82773,99905,35831,35831,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,14478,14478,38633,38683,20208,22182,25509,25509,19573,21337,38992,65964,59005,63477,71566,97411,15314,15314,130000,JNTUH
SNIS,SRINIDHI INSTITUTE OF SCI AND TECHNOLOGY,GHATKESAR,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,40524,60019,105250,130536,64156,110638,160238,160238,71744,79542,111374,111374,94209,165016,133261,164725,74049,84902,130000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,60046,60046,108084,108084,102082,102082,60046,60046,81660,81660,131656,132408,112080,112080,150271,167035,82964,89969,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,65061,65061,144124,145321,97720,97720,138175,138175,92497,92497,110969,119881,158637,158637,170071,177443,89505,89505,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,69846,69846,124765,124765,114421,114421,69846,108904,97706,97706,161182,161182,155461,155461,172156,172156,111389,111389,76000,JNTUH
SNTI,SCIENT INSTITUTE OF TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,94906,94906,151470,151470,123153,123153,94906,94906,118115,118115,94906,94906,165327,165327,165013,177711,131470,139905,76000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CIV,CIVIL ENGINEERING,85518,85518,129301,132240,129230,129230,85518,85518,112372,112372,130201,130201,170706,179562,166578,168133,160400,160400,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),57132,58589,85449,108577,78630,85177,57132,58589,72185,72185,133212,133212,132987,146223,166236,166476,60377,62090,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),53261,53261,107631,124729,77622,77622,53261,53261,68402,74354,118755,118755,148128,159857,172175,173602,61377,61377,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,49346,49346,99536,99536,70956,71995,161690,161690,68038,68038,96826,155659,137747,137747,166106,178704,57954,57954,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),58803,58803,124812,125476,81443,83712,77531,77531,77338,79019,110683,161163,153024,165250,171458,179465,65367,65367,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,65955,65955,118634,148906,95191,95191,65955,65955,86439,86439,153725,153725,160961,166094,173004,173572,74975,74975,96000,JNTUH
SPEC,ST PETERS ENGINEERING COLLEGE (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,81662,81662,111907,111907,117990,122114,89870,89870,111773,135396,131632,131632,170541,176721,175487,176254,81662,132670,96000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,RR,COED,PVT,2004,CIV,CIVIL ENGINEERING,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,150288,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),57649,57649,103656,103656,84722,91499,75687,81956,68903,76419,100033,100033,124473,171096,169627,169627,72847,72847,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),61288,61288,124706,137289,85379,89855,83707,83707,83376,83376,123935,146795,168112,169579,171732,172587,72000,72000,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,44616,44616,84802,98166,63411,63411,44616,44616,63232,63232,94739,106503,118800,147581,158839,158839,52015,52015,95000,JNTUH
SPHN,SPHOORTHY ENGINEERING COLLEGE  (AUTONOMOUS),NADERGUL,RR,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),59490,59490,131411,131411,85962,85962,81350,81350,78977,78977,103122,120190,167184,170232,171642,176234,68999,68999,95000,JNTUH
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) ,HASANPARTHY,HNK,COED,PVT,2002,CIV,CIVIL ENGINEERING,90810,90810,141660,155181,123113,140705,124194,124194,124177,124177,141662,157194,169268,174541,171214,172434,159478,159478,130000,SR UNIVERSITY 
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) ,HASANPARTHY,HNK,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,19878,19878,45596,46372,31543,31543,19878,104665,27769,29616,38843,54086,61349,61349,70611,70611,25097,25097,130000,SR UNIVERSITY 
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) ,HASANPARTHY,HNK,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35993,35993,80483,80483,48515,48515,78290,78290,43237,48679,76008,76008,103770,109167,108785,148339,49481,49481,130000,SR UNIVERSITY 
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) ,HASANPARTHY,HNK,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,63314,73965,145489,145489,99051,99606,163136,163136,100569,106853,129623,159781,144687,173983,147013,170390,91502,150937,130000,SR UNIVERSITY 
SRHP,SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) ,HASANPARTHY,HNK,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,98969,98969,157717,163312,150311,156750,98969,136170,120188,135493,163411,163411,170536,174857,171684,176895,130516,130516,130000,SR UNIVERSITY 
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,62747,NA,158553,NA,89644,NA,62747,NA,85659,NA,95823,NA,171942,NA,141105,NA,101405,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,60037,NA,138396,NA,83057,NA,60037,NA,82147,NA,80951,NA,169331,NA,174067,NA,87388,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,40885,NA,95266,NA,58913,NA,44441,NA,52435,NA,69762,NA,108630,NA,157769,NA,62565,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,58763,NA,140536,NA,82439,NA,77613,NA,77472,NA,77827,NA,171654,NA,180189,NA,95394,85000,JNTUH
SRIW,SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN,HASANPARTHY,HNK,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,58116,NA,104596,NA,93881,NA,58116,NA,73651,NA,110377,NA,172393,NA,177552,NA,101937,85000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,35103,35103,81032,81032,47971,47971,137179,137179,46166,46166,63426,82903,99549,99549,133771,157887,40055,40055,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),38056,38056,84354,84354,52491,52514,38056,158675,52311,52311,86836,94180,116233,116233,157753,175841,42141,42141,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,36705,43465,85669,87803,72951,72951,130829,130829,63731,63731,146643,146643,120258,156112,144273,144273,44985,54744,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,MEC,MECHANICAL ENGINEERING,46265,46265,144018,159830,137717,156170,46265,46265,138243,150372,46265,148190,149062,173940,175024,175024,134842,137937,106000,JNTUH
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,NA,38311,NA,93599,NA,64079,NA,89541,NA,63331,NA,51763,NA,124178,NA,172002,NA,44029,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,CME,COMPUTER ENGINEERING,NA,49671,NA,133106,NA,75778,NA,84236,NA,83514,NA,83282,NA,167396,NA,170241,NA,59322,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,33177,NA,89561,NA,49086,NA,56928,NA,49763,NA,49281,NA,98343,NA,159750,NA,40066,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,32522,NA,92817,NA,49955,NA,92546,NA,52335,NA,50405,NA,101322,NA,169634,NA,38604,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,52868,NA,124136,NA,78224,NA,82524,NA,79916,NA,91673,NA,169304,NA,179452,NA,62472,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,70533,NA,154739,NA,110612,NA,70533,NA,90752,NA,100740,NA,171424,NA,175498,NA,123444,85000,OU
STLW,STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS),ABIDS,HYD,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,NA,43881,NA,128272,NA,71845,NA,114314,NA,69557,NA,61660,NA,165156,NA,180272,NA,51095,85000,OU
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,89155,89155,154633,156888,133215,136013,137127,137127,136853,136853,151280,151280,173608,174961,178511,180089,138405,145792,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),95649,95649,146103,162723,164337,164337,95649,95649,137052,157254,159148,159148,179907,179907,177127,177127,132185,132185,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,105894,112823,105894,150215,161274,161274,105894,112823,155173,155173,105894,112823,180301,180301,168694,168694,105894,151531,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99657,99657,99657,99657,99657,99657,99657,99657,99657,153511,99657,99657,99657,99657,99657,99657,99657,99657,60000,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,41217,48474,68885,120708,61129,76935,41217,48474,53885,53885,41217,48474,125457,125457,131293,166588,68137,68137,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),47507,50740,96665,132578,72168,78694,53884,53884,64507,79600,81990,81990,112964,137818,80527,175506,65408,78932,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),51936,53225,110536,128920,77011,78442,69476,69476,69471,80358,81100,130287,142286,142286,151671,172505,73414,73414,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,33100,33100,44685,44685,48271,48271,33100,33100,34630,53298,50407,50407,57515,57515,79478,138754,44044,44044,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),46106,46106,86038,136429,70024,70024,46106,61389,62780,62780,57578,91339,130237,145425,149930,179749,60233,63944,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY (AUTONOMOUS),SECUNDERABAD,HYD,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),68264,68264,124258,143252,100891,102142,68264,68264,85683,86417,109753,109753,169614,170062,158789,164913,87476,87476,79350,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,HNK,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),90486,90486,122664,136375,115216,137184,90486,90486,119574,119574,137911,137911,174010,174010,174571,176391,162522,162522,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,63820,63820,101843,111478,108835,108835,76624,76624,96506,99482,88477,116361,148178,166927,155873,179288,141583,141583,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,HNK,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),97270,97270,164390,164390,134649,134649,129144,129144,129140,129140,158438,158438,179024,180025,177392,178769,163923,163923,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,101416,101416,162881,162881,147569,162835,101416,132743,140580,140580,144768,144768,180296,180296,178566,179784,101416,135050,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH (AUTONOMOUS),HANAMKONDA,HNK,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,155186,155186,158351,158351,159321,159321,155186,155186,155186,163937,158477,158477,177576,178988,158609,158609,155186,155186,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,69261,69261,157751,157751,86193,86193,69261,69261,93044,93044,78260,94224,128484,128484,177610,177610,69261,151067,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,69925,69925,156799,156799,99489,99489,100934,100934,96541,96541,89572,89572,113751,113751,145710,170303,106855,106855,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,86461,86461,162467,162467,111691,111691,86461,86461,110204,110204,122809,122809,170158,170158,170685,170685,86461,151506,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,127051,127051,152839,152839,148083,148083,127051,135103,139483,139483,144573,144573,178352,178352,179425,179425,127051,142467,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,90145,90145,161915,161915,133985,133985,90145,90145,129453,129453,137402,137402,176113,176113,176753,176753,147342,147342,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,84789,84789,118225,118225,134073,134073,84789,121369,124315,124315,84789,154478,169417,169417,179829,179829,115589,115589,65000,JNTUH
